"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1891638315314716945","2025-02-17T23:58:13.000Z","1137","Sekretaris Kepal Dinas Pendidikan di Nabire , Papua Tengah melakukan aksi tidak terpuji  dengan menendang seorang siswa yg mengikuti aksi tolak program mbg , itu juga menendang nya pakai sepatu .. lho 🤦

Gimana nih  anak buah nya pak mentri @Abe_Mukti  . Kok begini kelakuan nya https://t.co/053loDQlhN","1891638315314716945","https://pbs.twimg.com/amplify_video_thumb/1891638250965536769/img/vQfP01kNuUkWngJP.jpg","","in","","60","182","790","https://x.com/liaasister/status/1891638315314716945","1637572714205421595","liaasister"
"1891627285691957526","2025-02-17T23:14:24.000Z","9758","Tak Beradab...
Mereka hanya pelajar yg menuntut MBG diganti pendidikan gratis knp diperlakukan bagai KKB Papua yg hrs ditendang segala...
Ironis memang ketika daerah kaya dg emas tp sekedar pendidikan gratis tdk dapat mereka nikmati pdhl Katanya kepemilikan tambang emas dah 51% https://t.co/rnhvNRBd0d","1891627285691957526","https://pbs.twimg.com/ext_tw_video_thumb/1891626764499288064/pu/img/66eb7rwjYEi9QqlJ.jpg","","in","","393","1578","5338","https://x.com/AntoniusCDN/status/1891627285691957526","4184979312","AntoniusCDN"
"1891619266891293111","2025-02-17T22:42:32.000Z","246","Yang mau berunjuk rasa dipersilakan. 

Yang menolak program MBG dipersilakan. 

Program MBG tetap jalan terus buat yang berhak dan berkenan menerimanya. 

Silakan menolak tapi tidak bisa membatalkan atau meniadakan program MBG. https://t.co/pNqW9VHJlm","1891619266891293111","https://pbs.twimg.com/ext_tw_video_thumb/1891619188780957698/pu/img/FLg--kx1VzYzRJfM.jpg","","in","","18","136","59","https://x.com/Kimberley_PS08/status/1891619266891293111","1334544700917727234","Kimberley_PS08"
"1891492468224311674","2025-02-17T14:18:41.000Z","27332","Pengingat: Di visi misi kampanye, 02 ga tau definisi stunting.

Bayangin, buat program MBG untuk mengatasi sesuatu yg tidak mereka tau. https://t.co/w4oc80txvw","1891492468224311674","https://pbs.twimg.com/media/Gj_uYFTbMAA708L.jpg","","in","","582","185","6700","https://x.com/hafizha_anisa/status/1891492468224311674","1178173873163866112","hafizha_anisa"
"1891523270509297778","2025-02-17T16:21:05.000Z","0","tahun 2023
https://t.co/8d8kak6vqQ","1891523270509297778","","","in","","0","0","0","https://x.com/PanitiaMbg/status/1891523270509297778","1705170701962080257","PanitiaMbg"
"1891515146545017183","2025-02-17T15:48:48.000Z","0","yg awalnya bahas proker tbtb ngebahas 5 stages of grieves di lagu2nya bernadya, trs nanyain ""gmn konseran kmrn nid?"" loncat lagi bahas MBG sm efisiensi, tbtb udah ganti topik jd ""knp sih baju cowok lebih mahal drpd baju cewek"" eh di akhir muncul ""kalo nikah tu abis duit brp ya?"" https://t.co/BqV8EbkGDN","1891515146545017183","https://pbs.twimg.com/media/GkADAEWagAAX-7K.jpg","","in","","0","1","0","https://x.com/urlilcutiepie/status/1891515146545017183","1191152205283246080","urlilcutiepie"
"1891424402623054303","2025-02-17T17:39:59.000Z","362","Alsan Penolakan tidak Hanya MBG Tapi di Papua   Sekolah, RS dijadikan Basis Militer. 

Militer Tangan bermurah darah, Kasih Makan Korban, Bagi OAP Itu Haram dan Biadap.

Semua kebijakam Militerisme demi nasionalisme NKRI mati harga, memangkas generasi Papua, atas sejarah kejam. https://t.co/MjlFhPh4q9","1891543129511104921","https://pbs.twimg.com/media/GkAXB2ra8AEHFpH.jpg","Mulalt_","in","","2","2","58","https://x.com/Mulalt_/status/1891543129511104921","1273894271179878400","Mulalt_"
"1891631795126337954","2025-02-17T23:32:19.000Z","137","Ini lima tuntutan mahasiswa yg menggelar aksi demo #IndonesiaGelap 

✅ Cabut inpres efisiensi anggaran.
✅ Revisi RUU Minerba.
✅ Cairkan tunjangan kinerja tenaga pendidikan.
✅ Evaluasi total program MBG.
✅ Berhenti bikin kebijakan tanpa riset.

🔥🔥🔥 https://t.co/Pw3l6zvn9Q","1891631795126337954","https://pbs.twimg.com/media/GkBsINEaAAA2dkZ.jpg","","in","","2","6","56","https://x.com/narkosun/status/1891631795126337954","84221579","narkosun"
"1891502227312841067","2025-02-17T14:57:28.000Z","13","kalo mbg bisa mengatasi kemiskinan struktural orang orang juga gak akan protes bang. we're talking about priority here, lebih menguntungkan mana pendidikan gratis atau makan siang gratis? katanya lu pro common sense tapi mikir kaya gini aja masa gak bisa.","1891502227312841067","","","in","","0","1","0","https://x.com/itoshilucu/status/1891502227312841067","1273164718681792515","itoshilucu"
"1891480578093883397","2025-02-17T13:31:26.000Z","1","kacau bangett mbg kamuflase doang, ternyata ada rencana yang lebih gede buat makan duit kita, sialan lu pemerintah gua aduin ke Allah lu ya semua","1891480578093883397","","","in","","0","0","0","https://x.com/miunann/status/1891480578093883397","1266528179906179072","miunann"
