conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1882704538907586864,2025-01-24 08:18:35+00:00,0,"lah, ini RUU KUHAP beneran bisa jadi senjata tajam buat jaksa. Malah jadi lebih bebas sewenang-wenang. Gawat bro! [link] https://t.co/WtEa1IQSTw",1882704538907586864,https://pbs.twimg.com/media/GiC1y8xa4AAtK5c.jpg,,in,,0,0,0,https://x.com/rarasekarwjya/status/1882704538907586864,2720736304,rarasekarwjya
1882707413159063682,2025-01-24 08:30:00+00:00,2,"Soal RUU KUHAP, Ahli Hukum Soroti 2 Pasal Terkait Kewenangan Jaksa-Polisi

https://t.co/z9nZOdeWip",1882707413159063682,,,in,,0,0,1,https://x.com/okezonenews/status/1882707413159063682,47274731,okezonenews
1882718242290258349,2025-01-24 09:13:02+00:00,0,"Open Jasa Buzzer sini, Sabi buat ramein akun kalian 😍
#buzzer #jasabuzzer #zonauang️ #zonajajan #jobreceh #Anastasis
#16NITE
Snj jaga stok ramadhan tangkap khozinudin fokus dan on point Jersey Emilia perez Friday deals hobi BPK terdepan erspo BPK maju SHGB di Surabaya ruu kuhap",1882718242290258349,,,in,,0,0,0,https://x.com/Dwi_budi2/status/1882718242290258349,1844304715045314560,Dwi_budi2
1882743459842502842,2025-01-24 10:53:15+00:00,0,"Ahli Hukum Brawijaya Kritik RUU KUHAP, Dua Pasal Jadi Ancaman Persoalan Kewenangan Jaksa-Polisi 

Klik untuk baca: https://t.co/oXbHUlOELs

Kompascom+ baca berita tanpa iklan: https://t.co/uWpmkAHWTc
Download aplikasi: https://t.co/IX3A4RKcsI https://t.co/oXbHUlOELs",1882743459842502842,,,in,,0,0,0,https://x.com/AlHafiz33541415/status/1882743459842502842,856349721220136960,AlHafiz33541415
1882951548038471757,2025-01-25 00:40:07+00:00,2,"Beneran jatoh

[#tebakskor #zelena sampit aether ruu kuhap ahof shgb] https://t.co/RekQXLee3a",1882951548038471757,https://pbs.twimg.com/ext_tw_video_thumb/1882951516061057024/pu/img/G3-1SSCuoFIgIaSv.jpg,,in,,0,0,1,https://x.com/Antihero999/status/1882951548038471757,1634769303311646720,Antihero999
1883001517877477829,2025-01-25 03:58:40+00:00,0,"Kritik Pasal Bermasalah di RUU KUHAP, Eggi Sudjana: Jaksa Bisa Kerjain Polisi ! Batalkan Pasal Ini Direduksi Lagi yang Cantik

https://t.co/0DD6MPf1T1",1883001517877477829,,,in,,0,0,0,https://x.com/tribun_rakyat/status/1883001517877477829,1667003188199952386,tribun_rakyat
1883002323011842543,2025-01-25 04:01:52+00:00,0,"Kritik Pasal Bermasalah di RUU KUHAP, Eggi Sudjana: Jaksa Bisa Kerjain Polisi ! Batalkan Pasal Ini Direduksi Lagi yang Cantik

https://t.co/XM4Pi5dLZn",1883002323011842543,,,in,,0,0,0,https://x.com/BDenganhati/status/1883002323011842543,1745641001191198720,BDenganhati
1883053591004643572,2025-01-25 07:25:36+00:00,0,"*RUU KUHAP Jangan Mengamputasi Kewenangan Penyelidikan dan Penyidikan Polri* 

https://t.co/Re3KpyF9y3",1883053591004643572,,,in,,0,1,0,https://x.com/tyar83135692/status/1883053591004643572,2211130536,tyar83135692
1883135720648507684,2025-01-25 12:51:57+00:00,2,"Ahli hukum Brawijaya kritik RUU KUHAP, dua pasal jadi ancaman persoalan kewenangan Jaksa - Polisi https://t.co/J8sUEHbpPc",1883135720648507684,https://pbs.twimg.com/ext_tw_video_thumb/1883135672896339969/pu/img/nSOB52MFOslZlSrC.jpg,,in,,0,0,1,https://x.com/tamenghitam/status/1883135720648507684,3074409476,tamenghitam
1883136248111599807,2025-01-25 12:54:03+00:00,0,"Guru Besar Fakultas Hukum UNIBRAW Malang, Prof. Dr. I Nyoman Nurjana, SH, MH, secara tegas mengkritik Rancangan Undang-Undang Hukum Acara Pidana (RUU KUHAP) yang tengah dibahas.
 https://t.co/gC5XwPypJF https://t.co/30nF5DYjGq",1883136248111599807,https://pbs.twimg.com/ext_tw_video_thumb/1883136057539215360/pu/img/E_6lyufuFbfJPNzk.jpg,,in,,0,0,0,https://x.com/kura_ninjaa/status/1883136248111599807,1768241117349519360,kura_ninjaa
